time,open,high,low,close,volume
2015-07-07 21:00:00+00:00,1.10107,1.10932,1.09743,1.10767,48088
2015-07-08 21:00:00+00:00,1.10773,1.11253,1.09918,1.10368,39946
2015-07-09 21:00:00+00:00,1.10354,1.12159,1.10312,1.11552,50342
2015-07-12 21:00:00+00:00,1.10952,1.11972,1.09957,1.10014,47482
2015-07-13 21:00:00+00:00,1.09986,1.10847,1.09654,1.10091,39745
2015-07-14 21:00:00+00:00,1.10092,1.10357,1.09300,1.09482,37797
2015-07-15 21:00:00+00:00,1.09501,1.09627,1.08556,1.08752,38946
2015-07-16 21:00:00+00:00,1.08763,1.09068,1.08286,1.08298,26951
2015-07-19 21:00:00+00:00,1.08312,1.08702,1.08088,1.08249,23656
2015-07-20 21:00:00+00:00,1.08225,1.09694,1.08117,1.09389,31506
2015-07-21 21:00:00+00:00,1.09358,1.09670,1.08694,1.09288,31341
2015-07-22 21:00:00+00:00,1.09290,1.10182,1.09218,1.09818,35831
2015-07-23 21:00:00+00:00,1.09839,1.09951,1.09254,1.09823,29105
2015-07-26 21:00:00+00:00,1.09834,1.11300,1.09690,1.10876,36885
2015-07-27 21:00:00+00:00,1.10877,1.10996,1.10224,1.10600,27282
2015-07-28 21:00:00+00:00,1.10605,1.10842,1.09672,1.09843,36158
2015-07-29 21:00:00+00:00,1.09854,1.09894,1.08934,1.09322,32653
2015-07-30 21:00:00+00:00,1.09328,1.11140,1.09214,1.09850,45969
2015-08-02 21:00:00+00:00,1.09728,1.09963,1.09412,1.09502,28997
2015-08-03 21:00:00+00:00,1.09521,1.09876,1.08792,1.08816,29022
2015-08-04 21:00:00+00:00,1.08826,1.09342,1.08482,1.09058,34551
2015-08-05 21:00:00+00:00,1.09052,1.09439,1.08734,1.09249,25559
2015-08-06 21:00:00+00:00,1.09238,1.09785,1.08554,1.09662,35018
2015-08-09 21:00:00+00:00,1.09658,1.10415,1.09254,1.10186,25952
2015-08-10 21:00:00+00:00,1.10211,1.10886,1.09607,1.10422,39484
2015-08-11 21:00:00+00:00,1.10424,1.12139,1.10243,1.11604,44223
2015-08-12 21:00:00+00:00,1.11592,1.11893,1.10800,1.11511,34426
2015-08-13 21:00:00+00:00,1.11494,1.11888,1.10980,1.11094,29548
2015-08-16 21:00:00+00:00,1.11197,1.11249,1.10588,1.10765,25674
2015-08-17 21:00:00+00:00,1.10782,1.10938,1.10174,1.10254,21153
2015-08-18 21:00:00+00:00,1.10242,1.11344,1.10178,1.11200,36042
2015-08-19 21:00:00+00:00,1.11212,1.12448,1.11072,1.12408,35553
2015-08-20 21:00:00+00:00,1.12396,1.13886,1.12296,1.13870,46165
2015-08-23 21:00:00+00:00,1.13772,1.17142,1.13696,1.16198,119664
2015-08-24 21:00:00+00:00,1.16216,1.16218,1.13969,1.15164,91972
2015-08-25 21:00:00+00:00,1.15164,1.15614,1.12920,1.13140,83398
2015-08-26 21:00:00+00:00,1.13108,1.13647,1.12034,1.12462,55009
2015-08-27 21:00:00+00:00,1.12441,1.13098,1.11560,1.11842,39486
2015-08-28 21:00:00+00:00,1.11842,1.11842,1.11841,1.11841,2
2015-08-30 21:00:00+00:00,1.11741,1.12624,1.11704,1.12110,31471
2015-08-31 21:00:00+00:00,1.12126,1.13324,1.12084,1.13146,53282
2015-09-01 21:00:00+00:00,1.13125,1.13193,1.12167,1.12267,40342
2015-09-02 21:00:00+00:00,1.12262,1.12434,1.10874,1.11236,43295
2015-09-03 21:00:00+00:00,1.11238,1.11919,1.10898,1.11489,43978
2015-09-06 21:00:00+00:00,1.11632,1.11777,1.11216,1.11704,22286
2015-09-07 21:00:00+00:00,1.11700,1.12295,1.11526,1.12026,30278
2015-09-08 21:00:00+00:00,1.12024,1.12164,1.11318,1.12074,32604
2015-09-09 21:00:00+00:00,1.12067,1.12954,1.11719,1.12791,43543
2015-09-10 21:00:00+00:00,1.12787,1.13494,1.12544,1.13380,33863
2015-09-13 21:00:00+00:00,1.13324,1.13733,1.12834,1.13167,24231
2015-09-14 21:00:00+00:00,1.13196,1.13289,1.12588,1.12687,27484
2015-09-15 21:00:00+00:00,1.12690,1.13207,1.12140,1.12915,25756
2015-09-16 21:00:00+00:00,1.12911,1.14413,1.12846,1.14346,48808
2015-09-17 21:00:00+00:00,1.14319,1.14602,1.12693,1.13006,40204
2015-09-20 21:00:00+00:00,1.12840,1.13304,1.11813,1.11890,28530
2015-09-21 21:00:00+00:00,1.11898,1.12079,1.11134,1.11272,27779
2015-09-22 21:00:00+00:00,1.11260,1.12135,1.11054,1.11854,35830
2015-09-23 21:00:00+00:00,1.11845,1.12960,1.11646,1.12326,40103
2015-09-24 21:00:00+00:00,1.12136,1.12262,1.11163,1.11980,42162
2015-09-27 21:00:00+00:00,1.11858,1.12478,1.11469,1.12443,35612
2015-09-28 21:00:00+00:00,1.12450,1.12816,1.11941,1.12489,37201
2015-09-29 21:00:00+00:00,1.12493,1.12618,1.11574,1.11769,31009
2015-09-30 21:00:00+00:00,1.11751,1.12092,1.11350,1.11942,27700
2015-10-01 21:00:00+00:00,1.11924,1.13184,1.11506,1.12112,45691
2015-10-04 21:00:00+00:00,1.12207,1.12895,1.11736,1.11882,32139
2015-10-05 21:00:00+00:00,1.11893,1.12796,1.11722,1.12717,25210
2015-10-06 21:00:00+00:00,1.12740,1.12843,1.12116,1.12374,30052
2015-10-07 21:00:00+00:00,1.12371,1.13274,1.12347,1.12760,32166
2015-10-08 21:00:00+00:00,1.12774,1.13872,1.12672,1.13586,31372
2015-10-11 21:00:00+00:00,1.13634,1.13967,1.13543,1.13586,16346
2015-10-12 21:00:00+00:00,1.13604,1.14110,1.13444,1.13786,24045
2015-10-13 21:00:00+00:00,1.13796,1.14892,1.13776,1.14736,27647
2015-10-14 21:00:00+00:00,1.14732,1.14952,1.13632,1.13842,34986
2015-10-15 21:00:00+00:00,1.13944,1.13964,1.13344,1.13487,26374
2015-10-18 21:00:00+00:00,1.13606,1.13792,1.13056,1.13272,23851
2015-10-19 21:00:00+00:00,1.13302,1.13868,1.13240,1.13458,19110
2015-10-20 21:00:00+00:00,1.13452,1.13775,1.13342,1.13386,19680
2015-10-21 21:00:00+00:00,1.13394,1.13510,1.11002,1.11087,43154
2015-10-22 21:00:00+00:00,1.11065,1.11398,1.09966,1.10174,40876
2015-10-25 21:00:00+00:00,1.10015,1.10684,1.09985,1.10588,25187
2015-10-26 21:00:00+00:00,1.10550,1.10788,1.10303,1.10454,24082
2015-10-27 21:00:00+00:00,1.10444,1.10960,1.08971,1.09242,38903
2015-10-28 21:00:00+00:00,1.09252,1.09859,1.09027,1.09773,32124
2015-10-29 21:00:00+00:00,1.09787,1.10728,1.09653,1.10063,39970
2015-11-01 22:00:00+00:00,1.10360,1.10526,1.10005,1.10154,23888
2015-11-02 22:00:00+00:00,1.10140,1.10301,1.09362,1.09651,23113
2015-11-03 22:00:00+00:00,1.09646,1.09680,1.08442,1.08660,31451
2015-11-04 22:00:00+00:00,1.08651,1.08980,1.08339,1.08836,30582
2015-11-05 22:00:00+00:00,1.08822,1.08938,1.07072,1.07400,37207
2015-11-08 22:00:00+00:00,1.07298,1.07902,1.07200,1.07506,27960
2015-11-09 22:00:00+00:00,1.07492,1.07642,1.06744,1.07244,28504
2015-11-10 22:00:00+00:00,1.07228,1.07738,1.07056,1.07435,26025
2015-11-11 22:00:00+00:00,1.07440,1.08317,1.06912,1.08144,42680
2015-11-12 22:00:00+00:00,1.08122,1.08170,1.07144,1.07724,34752
2015-11-15 22:00:00+00:00,1.07419,1.07584,1.06749,1.06862,28947
2015-11-16 22:00:00+00:00,1.06856,1.06906,1.06310,1.06424,27486
2015-11-17 22:00:00+00:00,1.06418,1.06926,1.06173,1.06595,26843
2015-11-18 22:00:00+00:00,1.06600,1.07639,1.06554,1.07342,31365
2015-11-19 22:00:00+00:00,1.07340,1.07387,1.06406,1.06460,26337
2015-11-22 22:00:00+00:00,1.06400,1.06570,1.05930,1.06362,26374
2015-11-23 22:00:00+00:00,1.06356,1.06736,1.06196,1.06428,27341
2015-11-24 22:00:00+00:00,1.06438,1.06895,1.05667,1.06244,33478
2015-11-25 22:00:00+00:00,1.06248,1.06275,1.06002,1.06103,14193
2015-11-26 22:00:00+00:00,1.06108,1.06384,1.05683,1.05920,18482
2015-11-29 22:00:00+00:00,1.05902,1.05951,1.05578,1.05644,21971
2015-11-30 22:00:00+00:00,1.05666,1.06374,1.05634,1.06328,24387
2015-12-01 22:00:00+00:00,1.06356,1.06360,1.05508,1.06147,30657
2015-12-02 22:00:00+00:00,1.06160,1.09813,1.05237,1.09391,83309
2015-12-03 22:00:00+00:00,1.09414,1.09566,1.08363,1.08823,57845
2015-12-06 22:00:00+00:00,1.08748,1.08874,1.07962,1.08374,27740
2015-12-07 22:00:00+00:00,1.08366,1.09025,1.08304,1.08921,28576
2015-12-08 22:00:00+00:00,1.08918,1.10431,1.08794,1.10252,41269
2015-12-09 22:00:00+00:00,1.10246,1.10246,1.09253,1.09409,32082
2015-12-10 22:00:00+00:00,1.09407,1.10310,1.09266,1.09913,40736
2015-12-13 22:00:00+00:00,1.09855,1.10488,1.09456,1.09930,40430
2015-12-14 22:00:00+00:00,1.09936,1.10598,1.09046,1.09309,36816
2015-12-15 22:00:00+00:00,1.09295,1.10120,1.08876,1.09122,59509
2015-12-16 22:00:00+00:00,1.09130,1.09140,1.08026,1.08259,36469
2015-12-17 22:00:00+00:00,1.08265,1.08746,1.08049,1.08657,40360
2015-12-20 22:00:00+00:00,1.08560,1.09391,1.08478,1.09145,26989
2015-12-21 22:00:00+00:00,1.09156,1.09842,1.09024,1.09574,23960
2015-12-22 22:00:00+00:00,1.09564,1.09573,1.08700,1.09111,19191
2015-12-23 22:00:00+00:00,1.09102,1.09674,1.09040,1.09638,13563
2015-12-27 22:00:00+00:00,1.09638,1.09926,1.09535,1.09684,13253
2015-12-28 22:00:00+00:00,1.09693,1.09918,1.08993,1.09210,17286
2015-12-29 22:00:00+00:00,1.09234,1.09440,1.09021,1.09319,18314
2015-12-30 22:00:00+00:00,1.09323,1.09370,1.08530,1.08700,14995
2016-01-03 22:00:00+00:00,1.08743,1.09464,1.07812,1.08325,41687
2016-01-04 22:00:00+00:00,1.08314,1.08389,1.07106,1.07483,26924
2016-01-05 22:00:00+00:00,1.07467,1.07994,1.07152,1.07801,37052
2016-01-06 22:00:00+00:00,1.07807,1.09402,1.07713,1.09308,46403
2016-01-07 22:00:00+00:00,1.09292,1.09336,1.08032,1.09263,56496
2016-01-10 22:00:00+00:00,1.09199,1.09700,1.08478,1.08593,37850
2016-01-11 22:00:00+00:00,1.08588,1.09004,1.08198,1.08579,28924
2016-01-12 22:00:00+00:00,1.08600,1.08878,1.08050,1.08772,31359
2016-01-13 22:00:00+00:00,1.08784,1.09432,1.08348,1.08658,40638
2016-01-14 22:00:00+00:00,1.08655,1.09846,1.08547,1.09153,47728
2016-01-17 22:00:00+00:00,1.09233,1.09280,1.08692,1.08920,23821
2016-01-18 22:00:00+00:00,1.08928,1.09392,1.08595,1.09078,28092
2016-01-19 22:00:00+00:00,1.09060,1.09760,1.08774,1.08910,43445
2016-01-20 22:00:00+00:00,1.08896,1.09218,1.07778,1.08751,61672
2016-01-21 22:00:00+00:00,1.08742,1.08766,1.07892,1.07983,34218
2016-01-24 22:00:00+00:00,1.07930,1.08570,1.07874,1.08494,23284
2016-01-25 22:00:00+00:00,1.08485,1.08744,1.08188,1.08686,25784
2016-01-26 22:00:00+00:00,1.08672,1.09166,1.08506,1.08926,36553
2016-01-27 22:00:00+00:00,1.08937,1.09678,1.08699,1.09406,31173
2016-01-28 22:00:00+00:00,1.09388,1.09486,1.08100,1.08310,45900
2016-01-31 22:00:00+00:00,1.08326,1.09128,1.08148,1.08879,24541
2016-02-01 22:00:00+00:00,1.08862,1.09400,1.08858,1.09188,23766
2016-02-02 22:00:00+00:00,1.09189,1.11454,1.09038,1.11032,51491
2016-02-03 22:00:00+00:00,1.11056,1.12388,1.10698,1.12090,54746
2016-02-04 22:00:00+00:00,1.12070,1.12476,1.11090,1.11572,55892
2016-02-07 22:00:00+00:00,1.11434,1.12158,1.10867,1.11931,43844
2016-02-08 22:00:00+00:00,1.11938,1.13384,1.11624,1.12939,64160
2016-02-09 22:00:00+00:00,1.12925,1.13116,1.11604,1.12927,69406
2016-02-10 22:00:00+00:00,1.12917,1.13766,1.12742,1.13229,92325
2016-02-11 22:00:00+00:00,1.13214,1.13338,1.12141,1.12559,48946
2016-02-14 22:00:00+00:00,1.12472,1.12472,1.11282,1.11554,27628
2016-02-15 22:00:00+00:00,1.11570,1.11931,1.11242,1.11440,34178
2016-02-16 22:00:00+00:00,1.11433,1.11792,1.11062,1.11271,34099
2016-02-17 22:00:00+00:00,1.11257,1.11497,1.10710,1.11070,31660
2016-02-18 22:00:00+00:00,1.11064,1.11393,1.10668,1.11303,32840
2016-02-21 22:00:00+00:00,1.11110,1.11249,1.10034,1.10290,27990
2016-02-22 22:00:00+00:00,1.10296,1.10528,1.09902,1.10192,30436
2016-02-23 22:00:00+00:00,1.10196,1.10462,1.09574,1.10135,38106
2016-02-24 22:00:00+00:00,1.10146,1.10499,1.09870,1.10182,30734
2016-02-25 22:00:00+00:00,1.10190,1.10683,1.09120,1.09321,32931
2016-02-28 22:00:00+00:00,1.09145,1.09624,1.08593,1.08728,29734
2016-02-29 22:00:00+00:00,1.08771,1.08936,1.08342,1.08678,33542
2016-03-01 22:00:00+00:00,1.08675,1.08812,1.08256,1.08682,25885
2016-03-02 22:00:00+00:00,1.08689,1.09728,1.08538,1.09566,28032
2016-03-03 22:00:00+00:00,1.09560,1.10436,1.09036,1.10049,46946
2016-03-06 22:00:00+00:00,1.09904,1.10258,1.09400,1.10134,22117
2016-03-07 22:00:00+00:00,1.10144,1.10578,1.09936,1.10112,27359
2016-03-08 22:00:00+00:00,1.10101,1.10349,1.09461,1.09997,25426
2016-03-09 22:00:00+00:00,1.09992,1.12182,1.08223,1.11792,90850
2016-03-10 22:00:00+00:00,1.11817,1.12096,1.10806,1.11488,41429
2016-03-13 21:00:00+00:00,1.11387,1.11768,1.10778,1.11030,27025
2016-03-14 21:00:00+00:00,1.11020,1.11252,1.10720,1.11086,24737
2016-03-15 21:00:00+00:00,1.11093,1.12425,1.10578,1.12250,44085
2016-03-16 21:00:00+00:00,1.12245,1.13424,1.12052,1.13186,43579
2016-03-17 21:00:00+00:00,1.13171,1.13372,1.12564,1.12710,28410
2016-03-20 21:00:00+00:00,1.12608,1.12848,1.12346,1.12412,22506
2016-03-21 21:00:00+00:00,1.12394,1.12600,1.11886,1.12168,29776
2016-03-22 21:00:00+00:00,1.12176,1.12236,1.11596,1.11812,21189
2016-03-23 21:00:00+00:00,1.11808,1.11878,1.11446,1.11748,20611
2016-03-24 21:00:00+00:00,1.11742,1.11816,1.11540,1.11673,7677
2016-03-27 21:00:00+00:00,1.11659,1.12200,1.11531,1.11950,11876
2016-03-28 21:00:00+00:00,1.11972,1.13036,1.11691,1.12922,33578
2016-03-29 21:00:00+00:00,1.12912,1.13656,1.12839,1.13378,34111
2016-03-30 21:00:00+00:00,1.13376,1.14118,1.13104,1.13800,32017
2016-03-31 21:00:00+00:00,1.13804,1.14381,1.13348,1.13917,40271
2016-04-03 21:00:00+00:00,1.14014,1.14126,1.13578,1.13898,23869
2016-04-04 21:00:00+00:00,1.13882,1.14053,1.13359,1.13846,29119
2016-04-05 21:00:00+00:00,1.13842,1.14318,1.13272,1.13991,34924
2016-04-06 21:00:00+00:00,1.13986,1.14542,1.13378,1.13789,39053
2016-04-07 21:00:00+00:00,1.13780,1.14194,1.13491,1.13979,27367
2016-04-10 21:00:00+00:00,1.14174,1.14476,1.13722,1.14090,25647
2016-04-11 21:00:00+00:00,1.14058,1.14650,1.13460,1.13856,29318
2016-04-12 21:00:00+00:00,1.13846,1.13918,1.12682,1.12744,32235
2016-04-13 21:00:00+00:00,1.12737,1.12949,1.12341,1.12670,27211
2016-04-14 21:00:00+00:00,1.12635,1.13171,1.12459,1.12836,22725
2016-04-17 21:00:00+00:00,1.13028,1.13321,1.12738,1.13138,21606
2016-04-18 21:00:00+00:00,1.13120,1.13846,1.13036,1.13578,21422
2016-04-19 21:00:00+00:00,1.13593,1.13880,1.12908,1.12975,22648
2016-04-20 21:00:00+00:00,1.12976,1.13990,1.12695,1.12876,41220
2016-04-21 21:00:00+00:00,1.12868,1.13088,1.12182,1.12245,27014
2016-04-24 21:00:00+00:00,1.12182,1.12782,1.12182,1.12699,22207
2016-04-25 21:00:00+00:00,1.12707,1.13397,1.12562,1.13000,24495
2016-04-26 21:00:00+00:00,1.12996,1.13611,1.12718,1.13216,33735
2016-04-27 21:00:00+00:00,1.13220,1.13681,1.12962,1.13518,34317
2016-04-28 21:00:00+00:00,1.13544,1.14592,1.13480,1.14497,33546
2016-05-01 21:00:00+00:00,1.14616,1.15362,1.14485,1.15339,23858
2016-05-02 21:00:00+00:00,1.15306,1.16164,1.14958,1.14963,30941
2016-05-03 21:00:00+00:00,1.14969,1.15296,1.14666,1.14868,34146
2016-05-04 21:00:00+00:00,1.14861,1.14940,1.13861,1.14052,23968
2016-05-05 21:00:00+00:00,1.14045,1.14808,1.13868,1.14044,31950
2016-05-08 21:00:00+00:00,1.13960,1.14198,1.13752,1.13817,21184
2016-05-09 21:00:00+00:00,1.13814,1.14098,1.13588,1.13724,22094
2016-05-10 21:00:00+00:00,1.13715,1.14468,1.13690,1.14261,18962
2016-05-11 21:00:00+00:00,1.14254,1.14294,1.13707,1.13768,19304
2016-05-12 21:00:00+00:00,1.13758,1.13798,1.12830,1.13081,25816
2016-05-15 21:00:00+00:00,1.13116,1.13422,1.13024,1.13207,15864
2016-05-16 21:00:00+00:00,1.13214,1.13490,1.13022,1.13132,18546
2016-05-17 21:00:00+00:00,1.13138,1.13162,1.12144,1.12162,24874
2016-05-18 21:00:00+00:00,1.12156,1.12302,1.11801,1.12026,24908
2016-05-19 21:00:00+00:00,1.12030,1.12378,1.11964,1.12232,16706
2016-05-22 21:00:00+00:00,1.12082,1.12434,1.11877,1.12202,18179
2016-05-23 21:00:00+00:00,1.12186,1.12272,1.11326,1.11408,21007
2016-05-24 21:00:00+00:00,1.11404,1.11670,1.11290,1.11545,18219
2016-05-25 21:00:00+00:00,1.11538,1.12168,1.11496,1.11934,20905
2016-05-26 21:00:00+00:00,1.11942,1.12008,1.11112,1.11130,20890
2016-05-29 21:00:00+00:00,1.11134,1.11447,1.10980,1.11379,10954
2016-05-30 21:00:00+00:00,1.11382,1.11735,1.11222,1.11318,21823
2016-05-31 21:00:00+00:00,1.11316,1.11940,1.11143,1.11874,24169
2016-06-01 21:00:00+00:00,1.11878,1.12203,1.11454,1.11514,27817
2016-06-02 21:00:00+00:00,1.11536,1.13740,1.11368,1.13668,36515
2016-06-05 21:00:00+00:00,1.13561,1.13928,1.13258,1.13548,29276
2016-06-06 21:00:00+00:00,1.13552,1.13805,1.13388,1.13581,19976
2016-06-07 21:00:00+00:00,1.13584,1.14106,1.13546,1.13950,19186
2016-06-08 21:00:00+00:00,1.13943,1.14158,1.13056,1.13156,23002
2016-06-09 21:00:00+00:00,1.13174,1.13216,1.12453,1.12514,23792
2016-06-12 21:00:00+00:00,1.12509,1.13029,1.12322,1.12922,26677
2016-06-13 21:00:00+00:00,1.12934,1.12983,1.11890,1.12072,26642
2016-06-14 21:00:00+00:00,1.12074,1.12984,1.11899,1.12600,32548
2016-06-15 21:00:00+00:00,1.12603,1.12950,1.11309,1.12260,42350
2016-06-16 21:00:00+00:00,1.12244,1.12966,1.12230,1.12764,28648
2016-06-19 21:00:00+00:00,1.13318,1.13824,1.13024,1.13138,30729
2016-06-20 21:00:00+00:00,1.13143,1.13496,1.12421,1.12422,28164
2016-06-21 21:00:00+00:00,1.12436,1.13378,1.12368,1.12964,27277
2016-06-22 21:00:00+00:00,1.12972,1.14212,1.12967,1.13848,47533
2016-06-23 21:00:00+00:00,1.13866,1.14282,1.09117,1.11082,213255
2016-06-26 21:00:00+00:00,1.10125,1.10838,1.09710,1.10248,72554
2016-06-27 21:00:00+00:00,1.10245,1.11122,1.10105,1.10656,36868
2016-06-28 21:00:00+00:00,1.10667,1.11306,1.10494,1.11247,38763
2016-06-29 21:00:00+00:00,1.11230,1.11546,1.10244,1.11062,52157
2016-06-30 21:00:00+00:00,1.10990,1.11694,1.10722,1.11384,31989
2016-07-03 21:00:00+00:00,1.11306,1.11596,1.10979,1.11538,15718
2016-07-04 21:00:00+00:00,1.11551,1.11868,1.10624,1.10760,27929
2016-07-05 21:00:00+00:00,1.10709,1.11116,1.10292,1.11002,37513
2016-07-06 21:00:00+00:00,1.10994,1.11074,1.10525,1.10618,27601
2016-07-07 21:00:00+00:00,1.10633,1.11210,1.10024,1.10502,34638
2016-07-10 21:00:00+00:00,1.10502,1.10744,1.10156,1.10573,27690
2016-07-11 21:00:00+00:00,1.10585,1.11266,1.10522,1.10609,28285
2016-07-12 21:00:00+00:00,1.10612,1.11200,1.10424,1.10900,25963
2016-07-13 21:00:00+00:00,1.10892,1.11650,1.10884,1.11204,32023
2016-07-14 21:00:00+00:00,1.11208,1.11488,1.10251,1.10339,29786
2016-07-17 21:00:00+00:00,1.10493,1.10844,1.10376,1.10754,22880
2016-07-18 21:00:00+00:00,1.10756,1.10805,1.09998,1.10210,22825
2016-07-19 21:00:00+00:00,1.10202,1.10304,1.09816,1.10144,22855
2016-07-20 21:00:00+00:00,1.10139,1.10598,1.09796,1.10262,36400
2016-07-21 21:00:00+00:00,1.10264,1.10411,1.09556,1.09774,23685
2016-07-24 21:00:00+00:00,1.09746,1.09990,1.09523,1.09948,17419
2016-07-25 21:00:00+00:00,1.09936,1.10300,1.09784,1.09856,18713
2016-07-26 21:00:00+00:00,1.09864,1.10648,1.09614,1.10592,28431
2016-07-27 21:00:00+00:00,1.10648,1.11194,1.10528,1.10764,21791
2016-07-28 21:00:00+00:00,1.10780,1.11975,1.10728,1.11746,30616
2016-07-31 21:00:00+00:00,1.11748,1.11838,1.11552,1.11630,15432
2016-08-01 21:00:00+00:00,1.11614,1.12338,1.11590,1.12231,18440
2016-08-02 21:00:00+00:00,1.12222,1.12273,1.11406,1.11504,15236
2016-08-03 21:00:00+00:00,1.11488,1.11566,1.11140,1.11296,17270
2016-08-04 21:00:00+00:00,1.11283,1.11613,1.10458,1.10872,18191
2016-08-07 21:00:00+00:00,1.10809,1.11050,1.10721,1.10882,11292
2016-08-08 21:00:00+00:00,1.10862,1.11227,1.10707,1.11168,12391
2016-08-09 21:00:00+00:00,1.11156,1.11900,1.11128,1.11769,15585
2016-08-10 21:00:00+00:00,1.11780,1.11916,1.11356,1.11370,14723
2016-08-11 21:00:00+00:00,1.11358,1.12214,1.11314,1.11621,16738
2016-08-14 21:00:00+00:00,1.11692,1.12038,1.11535,1.11832,10823
2016-08-15 21:00:00+00:00,1.11830,1.13224,1.11776,1.12782,24195
2016-08-16 21:00:00+00:00,1.12790,1.13159,1.12414,1.12900,21794
2016-08-17 21:00:00+00:00,1.12885,1.13664,1.12862,1.13540,24391
2016-08-18 21:00:00+00:00,1.13522,1.13596,1.13044,1.13254,20219
2016-08-21 21:00:00+00:00,1.13098,1.13306,1.12712,1.13210,18662
2016-08-22 21:00:00+00:00,1.13198,1.13555,1.13034,1.13052,16858
2016-08-23 21:00:00+00:00,1.13058,1.13114,1.12453,1.12636,17975
2016-08-24 21:00:00+00:00,1.12646,1.12976,1.12594,1.12861,14361
2016-08-25 21:00:00+00:00,1.12822,1.13410,1.11806,1.11966,34929
2016-08-28 21:00:00+00:00,1.11774,1.12078,1.11583,1.11889,18468
2016-08-29 21:00:00+00:00,1.11898,1.11922,1.11321,1.11428,18285
2016-08-30 21:00:00+00:00,1.11431,1.11656,1.11233,1.11582,19483
2016-08-31 21:00:00+00:00,1.11580,1.12052,1.11276,1.11966,21748
2016-09-01 21:00:00+00:00,1.11982,1.12522,1.11506,1.11554,29889
2016-09-04 21:00:00+00:00,1.11572,1.11823,1.11393,1.11472,10354
2016-09-05 21:00:00+00:00,1.11479,1.12632,1.11408,1.12550,20463
2016-09-06 21:00:00+00:00,1.12556,1.12719,1.12292,1.12396,18372
2016-09-07 21:00:00+00:00,1.12396,1.13272,1.12346,1.12614,29660
2016-09-08 21:00:00+00:00,1.12598,1.12849,1.11987,1.12323,22543
2016-09-11 21:00:00+00:00,1.12366,1.12689,1.12106,1.12356,28277
2016-09-12 21:00:00+00:00,1.12354,1.12604,1.12040,1.12210,23499
2016-09-13 21:00:00+00:00,1.12189,1.12740,1.12108,1.12500,20289
2016-09-14 21:00:00+00:00,1.12480,1.12841,1.12192,1.12437,25365
2016-09-15 21:00:00+00:00,1.12444,1.12503,1.11496,1.11574,22102
2016-09-18 21:00:00+00:00,1.11524,1.11980,1.11510,1.11747,13626
2016-09-19 21:00:00+00:00,1.11758,1.12135,1.11502,1.11507,16807
2016-09-20 21:00:00+00:00,1.11518,1.11968,1.11232,1.11900,33984
2016-09-21 21:00:00+00:00,1.11894,1.12572,1.11850,1.12084,19324
2016-09-22 21:00:00+00:00,1.12080,1.12406,1.11941,1.12254,16068
2016-09-25 21:00:00+00:00,1.12299,1.12792,1.12212,1.12538,16544
2016-09-26 21:00:00+00:00,1.12550,1.12590,1.11912,1.12160,17059
2016-09-27 21:00:00+00:00,1.12180,1.12369,1.11822,1.12171,17915
2016-09-28 21:00:00+00:00,1.12150,1.12498,1.11969,1.12232,19001
2016-09-29 21:00:00+00:00,1.12208,1.12506,1.11535,1.12425,27639
2016-10-02 21:00:00+00:00,1.12305,1.12447,1.12054,1.12110,14782
2016-10-03 21:00:00+00:00,1.12120,1.12390,1.11380,1.12048,26736
2016-10-04 21:00:00+00:00,1.12032,1.12334,1.11898,1.12056,18796
2016-10-05 21:00:00+00:00,1.12052,1.12125,1.11402,1.11509,17766
2016-10-06 21:00:00+00:00,1.11518,1.12049,1.11046,1.12013,43707
2016-10-09 21:00:00+00:00,1.11794,1.12046,1.11315,1.11394,16346
2016-10-10 21:00:00+00:00,1.11368,1.11424,1.10491,1.10538,21766
2016-10-11 21:00:00+00:00,1.10536,1.10678,1.10046,1.10066,25430
2016-10-12 21:00:00+00:00,1.10090,1.10577,1.09854,1.10564,23944
2016-10-13 21:00:00+00:00,1.10580,1.10586,1.09705,1.09712,22131
2016-10-16 21:00:00+00:00,1.09692,1.10080,1.09638,1.09995,14634
2016-10-17 21:00:00+00:00,1.10004,1.10265,1.09704,1.09800,16336
2016-10-18 21:00:00+00:00,1.09790,1.10050,1.09551,1.09738,15843
2016-10-19 21:00:00+00:00,1.09742,1.10392,1.09159,1.09292,26664
2016-10-20 21:00:00+00:00,1.09286,1.09298,1.08592,1.08849,15786
2016-10-23 21:00:00+00:00,1.08834,1.08996,1.08598,1.08814,13139
2016-10-24 21:00:00+00:00,1.08804,1.09053,1.08510,1.08882,18833
2016-10-25 21:00:00+00:00,1.08879,1.09468,1.08744,1.09090,19137
2016-10-26 21:00:00+00:00,1.09075,1.09422,1.08826,1.08972,19405
2016-10-27 21:00:00+00:00,1.08982,1.09920,1.08930,1.09875,25914
2016-10-30 21:00:00+00:00,1.09918,1.09921,1.09359,1.09820,16008
2016-10-31 21:00:00+00:00,1.09808,1.10690,1.09601,1.10552,18446
2016-11-01 21:00:00+00:00,1.10546,1.11230,1.10499,1.10978,27070
2016-11-02 21:00:00+00:00,1.10962,1.11260,1.10596,1.11058,22434
2016-11-03 21:00:00+00:00,1.11051,1.11416,1.10799,1.11404,21233
2016-11-06 22:00:00+00:00,1.10606,1.11106,1.10276,1.10404,20079
2016-11-07 22:00:00+00:00,1.10408,1.10670,1.10090,1.10256,15968
